Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-con,16,100,1mbit,1%,100ms,100,100.0,126.17300653457642,244.25254631942474,12800.0,1765114187.296125
coap-con,16,100,1mbit,1%,500ms,500,100.0,530.8640048503876,266.32202734874346,12800.0,1765114208.3027399
coap-con,16,100,1mbit,5%,0ms,0,99.9,121.90290447231288,562.7204989172028,12787.2,1765114229.032362
coap-con,16,100,1mbit,5%,20ms,20,100.0,157.1719982624054,630.5721902517503,12800.0,1765114249.705428
coap-con,16,100,1mbit,5%,100ms,100,100.0,237.68399834632874,574.2068393046787,12800.0,1765114270.5740921
coap-con,16,100,1mbit,5%,500ms,500,99.8,681.818639587066,706.9169951722755,12774.4,1765114290.604733
coap-con,16,100,1mbit,10%,0ms,0,99.6,305.7409608699232,993.5300361581732,12748.8,1765114311.567613
coap-con,16,100,1mbit,10%,20ms,20,99.9,351.9489481165125,1023.4103193828445,12787.2,1765114332.2321348
coap-con,16,100,1mbit,10%,100ms,100,99.7,419.7492513398349,1017.745609006675,12761.6,1765114352.783446
coap-con,16,100,1mbit,10%,500ms,500,99.7,800.7392130022422,1040.0383949588945,12761.6,1765114373.524147
coap-con,128,1,50kbit,0%,0ms,0,100.0,8.500027656555176,17.09609286185249,1024.0,1765114393.137825
coap-con,128,1,50kbit,0%,20ms,20,100.0,28.19998264312744,13.790487611497483,1024.0,1765114412.712277
coap-con,128,1,50kbit,0%,100ms,100,100.0,109.19997692108154,14.808427176444003,1024.0,1765114432.3522902
coap-con,128,1,50kbit,0%,500ms,500,100.0,509.60001945495605,20.216650392858572,1024.0,1765114452.052116
coap-con,128,1,50kbit,1%,0ms,0,100.0,7.599997520446777,13.541706064320058,1024.0,1765114471.634529
coap-con,128,1,50kbit,1%,20ms,20,100.0,29.399991035461426,15.064316290156638,1024.0,1765114491.219362
coap-con,128,1,50kbit,1%,100ms,100,100.0,324.90007877349854,681.8490383381617,1024.0,1765114510.5960882
coap-con,128,1,50kbit,1%,500ms,500,100.0,509.49997901916504,16.741478354431955,1024.0,1765114530.162118
coap-con,128,1,50kbit,5%,0ms,0,100.0,8.000040054321289,15.90245909356195,1024.0,1765114549.9150028
coap-con,128,1,50kbit,5%,20ms,20,100.0,29.49998378753662,15.558128298205053,1024.0,1765114569.5225248
coap-con,128,1,50kbit,5%,100ms,100,100.0,109.70001220703125,15.018850641038474,1024.0,1765114589.100831
coap-con,128,1,50kbit,5%,500ms,500,100.0,509.39998626708984,16.814075664533803,1024.0,1765114608.7887812
coap-con,128,1,50kbit,10%,0ms,0,100.0,8.299970626831055,18.19064595885466,1024.0,1765114628.4943092
coap-con,128,1,50kbit,10%,20ms,20,100.0,236.8999719619751,656.5103943589086,1024.0,1765114648.2090409
coap-con,128,1,50kbit,10%,100ms,100,100.0,357.99999237060547,782.6624242498691,1024.0,1765114667.810091
coap-con,128,1,50kbit,10%,500ms,500,100.0,515.7999753952026,32.17587482260468,1024.0,1765114687.672481
coap-con,128,1,100kbit,0%,0ms,0,100.0,8.000016212463379,14.468356759999628,1024.0,1765114707.277952
coap-con,128,1,100kbit,0%,20ms,20,100.0,30.699992179870605,17.676386961808575,1024.0,1765114727.3879218
coap-con,128,1,100kbit,0%,100ms,100,100.0,114.0000581741333,21.47868366869728,1024.0,1765114747.437574
coap-con,128,1,100kbit,0%,500ms,500,100.0,534.5999717712402,37.842426464485754,1024.0,1765114767.315562
coap-con,128,1,100kbit,1%,0ms,0,100.0,11.400008201599121,25.902389358718935,1024.0,1765114787.244947
coap-con,128,1,100kbit,1%,20ms,20,100.0,30.39999008178711,19.224997489626272,1024.0,1765114807.1257758
coap-con,128,1,100kbit,1%,100ms,100,100.0,582.4000120162964,989.1691640888104,1024.0,1765114826.7158122
coap-con,128,1,100kbit,1%,500ms,500,100.0,510.4999780654907,16.7548010546593,1024.0,1765114846.61521
coap-con,128,1,100kbit,5%,0ms,0,100.0,7.400012016296387,13.977732151801188,1024.0,1765114866.456635
coap-con,128,1,100kbit,5%,20ms,20,100.0,27.700018882751465,13.499374675335268,1024.0,1765114886.026152
coap-con,128,1,100kbit,5%,100ms,100,100.0,365.50002098083496,808.4483799594259,1024.0,1765114905.645476
coap-con,128,1,100kbit,5%,500ms,500,100.0,512.4000072479248,20.424362252226953,1024.0,1765114925.472689
coap-con,128,1,100kbit,10%,0ms,0,100.0,291.40005111694336,911.3020019960072,1024.0,1765114945.1870852
coap-con,128,1,100kbit,10%,20ms,20,100.0,28.600025177001953,14.531184259967455,1024.0,1765114964.430134
coap-con,128,1,100kbit,10%,100ms,100,100.0,589.1000032424927,1009.4381355952842,1024.0,1765114984.541214
coap-con,128,1,100kbit,10%,500ms,500,100.0,810.7999801635742,940.8805109383816,1024.0,1765115004.115479
coap-con,128,1,250kbit,0%,0ms,0,100.0,7.100033760070801,14.41790461770191,1024.0,1765115023.822186
coap-con,128,1,250kbit,0%,20ms,20,100.0,32.200050354003906,22.996643545835163,1024.0,1765115043.656659
coap-con,128,1,250kbit,0%,100ms,100,100.0,109.50000286102295,16.939378954228513,1024.0,1765115062.9205859
coap-con,128,1,250kbit,0%,500ms,500,100.0,509.9999666213989,18.336299957103435,1024.0,1765115082.417589
coap-con,128,1,250kbit,1%,0ms,0,100.0,12.399935722351074,23.490897951513453,1024.0,1765115102.177825
coap-con,128,1,250kbit,1%,20ms,20,100.0,28.799986839294434,14.06171085557928,1024.0,1765115121.8695638
coap-con,128,1,250kbit,1%,100ms,100,100.0,109.89997386932373,18.06440050698667,1024.0,1765115141.5720682
coap-con,128,1,250kbit,1%,500ms,500,100.0,511.9999885559082,20.612818337662265,1024.0,1765115161.280246
coap-con,128,1,250kbit,5%,0ms,0,100.0,254.09998893737793,780.4716878727874,1024.0,1765115180.949085
coap-con,128,1,250kbit,5%,20ms,20,100.0,273.6999988555908,774.6201740273788,1024.0,1765115200.604089
coap-con,128,1,250kbit,5%,100ms,100,90.0,121.77777290344238,37.28526425537164,921.6,1765115220.553531
coap-con,128,1,250kbit,5%,500ms,500,100.0,509.50005054473877,18.851728795465284,1024.0,1765115240.231219
coap-con,128,1,250kbit,10%,0ms,0,100.0,493.2999849319458,1044.3721244171486,1024.0,1765115259.947978
coap-con,128,1,250kbit,10%,20ms,20,100.0,30.39999008178711,20.977207595400866,1024.0,1765115279.638489
coap-con,128,1,250kbit,10%,100ms,100,100.0,661.3999605178833,1159.7832972392616,1024.0,1765115299.341543
coap-con,128,1,250kbit,10%,500ms,500,100.0,749.2000579833984,747.8887150210493,1024.0,1765115318.9725912
coap-con,128,1,1mbit,0%,0ms,0,100.0,8.20002555847168,12.708662379021876,1024.0,1765115338.62112
coap-con,128,1,1mbit,0%,20ms,20,100.0,27.80001163482666,15.237413553999993,1024.0,1765115358.222388
coap-con,128,1,1mbit,0%,100ms,100,100.0,108.99999141693115,14.914581124748501,1024.0,1765115377.752019
coap-con,128,1,1mbit,0%,500ms,500,100.0,510.30001640319824,17.651219549826607,1024.0,1765115397.281224
coap-con,128,1,1mbit,1%,0ms,0,100.0,9.499931335449219,15.714454895133024,1024.0,1765115416.865186
coap-con,128,1,1mbit,1%,20ms,20,100.0,31.5000057220459,18.60251895234365,1024.0,1765115436.578449
coap-con,128,1,1mbit,1%,100ms,100,100.0,398.3999967575073,902.6241040514741,1024.0,1765115456.316963
coap-con,128,1,1mbit,1%,500ms,500,100.0,512.1000051498413,18.48397500728188,1024.0,1765115475.957164
coap-con,128,1,1mbit,5%,0ms,0,100.0,6.599998474121094,14.930961159100814,1024.0,1765115495.693467
coap-con,128,1,1mbit,5%,20ms,20,100.0,310.19999980926514,888.6183741745167,1024.0,1765115515.435148
coap-con,128,1,1mbit,5%,100ms,100,100.0,376.1000156402588,838.4488316873351,1024.0,1765115535.1385548
coap-con,128,1,1mbit,5%,500ms,500,100.0,511.1999988555908,23.878393624345772,1024.0,1765115554.851593
coap-con,128,1,1mbit,10%,0ms,0,100.0,7.699990272521973,12.893119992682125,1024.0,1765115574.445497
coap-con,128,1,1mbit,10%,20ms,20,100.0,29.700040817260742,14.01625302292221,1024.0,1765115594.2346601
coap-con,128,1,1mbit,10%,100ms,100,100.0,328.40001583099365,690.1048683953853,1024.0,1765115613.990262
coap-con,128,1,1mbit,10%,500ms,500,100.0,511.9999885559082,17.807645663775368,1024.0,1765115633.692118
coap-con,128,10,50kbit,0%,0ms,0,100.0,2.4300026893615723,5.587241200941367,10240.0,1765115653.523038
