Protocol,Size,Rate,Bandwidth,Loss,Delay,ConfigDelay_ms,DeliveryRatio,LatencyAvg_ms,Jitter_ms,Throughput_bps,Timestamp
coap-non,16,10,250kbit,1%,100ms,100,99.0,104.02019577797013,6.9868238410462675,1267.2,1765112871.794616
coap-non,16,10,250kbit,1%,500ms,500,99.0,502.89898930173933,5.67037453578184,1267.2,1765112891.6307259
coap-non,16,10,250kbit,5%,0ms,0,91.0,2.780212150825249,8.279555974288574,1164.8,1765112911.4919622
coap-non,16,10,250kbit,5%,20ms,20,97.0,25.474233725636275,6.765568221568739,1241.6,1765112931.5569658
coap-non,16,10,250kbit,5%,100ms,100,93.0,104.52686586687642,6.074871424255513,1190.4,1765112951.7030349
coap-non,16,10,250kbit,5%,500ms,500,96.0,503.61457963784534,4.826186692946773,1228.8,1765112971.512203
coap-non,16,10,250kbit,10%,0ms,0,92.0,2.1087034888889478,4.962407310358951,1177.6,1765112991.370469
coap-non,16,10,250kbit,10%,20ms,20,90.0,23.86665079328749,5.5205456534414985,1152.0,1765113011.307232
coap-non,16,10,250kbit,10%,100ms,100,82.0,102.8048788628927,2.5358599817704603,1049.6,1765113031.134041
coap-non,16,10,250kbit,10%,500ms,500,88.0,504.30681759660894,6.015983043138013,1126.4,1765113051.044425
coap-non,16,10,1mbit,0%,0ms,0,100.0,2.0200037956237793,5.340878183908254,1280.0,1765113071.026231
coap-non,16,10,1mbit,0%,20ms,20,100.0,23.219997882843018,4.639705683306827,1280.0,1765113090.790344
coap-non,16,10,1mbit,0%,100ms,100,100.0,103.80000829696655,6.558216521019662,1280.0,1765113110.6245859
coap-non,16,10,1mbit,0%,500ms,500,100.0,503.3500123023987,4.924442948236711,1280.0,1765113130.478972
coap-non,16,10,1mbit,1%,0ms,0,100.0,2.1200013160705566,5.125264289499931,1280.0,1765113150.2681699
coap-non,16,10,1mbit,1%,20ms,20,97.0,23.54639338463852,5.755462857066986,1241.6,1765113170.102794
coap-non,16,10,1mbit,1%,100ms,100,99.0,103.141411386355,7.359577218691108,1267.2,1765113189.8951979
coap-non,16,10,1mbit,1%,500ms,500,100.0,503.69998693466187,7.098874121359229,1280.0,1765113209.62308
coap-non,16,10,1mbit,5%,0ms,0,93.0,2.5591388825447328,5.4801182745489125,1190.4,1765113229.4092338
coap-non,16,10,1mbit,5%,20ms,20,96.0,24.052081008752186,5.189826085504727,1228.8,1765113249.428714
coap-non,16,10,1mbit,5%,100ms,100,97.0,103.04123593359878,4.970586263233924,1241.6,1765113269.081373
coap-non,16,10,1mbit,5%,500ms,500,98.0,502.918367483178,6.612522287220096,1254.4,1765113288.953249
coap-non,16,10,1mbit,10%,0ms,0,91.0,2.450549995506203,5.283662690172964,1164.8,1765113308.917098
coap-non,16,10,1mbit,10%,20ms,20,86.0,23.581405018651207,5.426430861438775,1100.8,1765113328.793937
coap-non,16,10,1mbit,10%,100ms,100,89.0,102.84269525763693,5.321266648891524,1139.2,1765113348.576975
coap-non,16,10,1mbit,10%,500ms,500,88.0,504.1249773719094,5.52904170178008,1126.4,1765113368.641768
coap-non,16,100,100kbit,0%,0ms,0,100.0,0.7190005779266357,1.8856275864130276,12800.0,1765113389.8180459
coap-non,16,100,100kbit,0%,20ms,20,100.0,21.710002183914185,2.1209481524122196,12800.0,1765113410.728517
coap-non,16,100,100kbit,0%,100ms,100,100.0,101.53000378608704,2.776476227781725,12800.0,1765113431.744568
coap-non,16,100,100kbit,0%,500ms,500,100.0,501.62499952316284,2.2206569387033013,12800.0,1765113452.6134531
coap-non,16,100,100kbit,1%,0ms,0,99.0,0.882823539502693,2.3193896351940855,12672.0,1765113473.207037
coap-non,16,100,100kbit,1%,20ms,20,99.4,21.703216871265436,2.4767720556719266,12723.2,1765113494.007981
coap-non,16,100,100kbit,1%,100ms,100,99.1,101.8375397690851,2.68268800609068,12684.8,1765113515.0077481
coap-non,16,100,100kbit,1%,500ms,500,99.2,502.6421390714184,5.347643523936882,12697.6,1765113535.933156
coap-non,16,100,100kbit,5%,0ms,0,95.19999999999999,0.7836147516715426,1.7794948870623217,12185.6,1765113556.96896
coap-non,16,100,100kbit,5%,20ms,20,94.39999999999999,21.7913106336432,2.1013210737250496,12083.2,1765113577.706634
coap-non,16,100,100kbit,5%,100ms,100,95.6,102.10146415183733,3.320122600027621,12236.8,1765113598.630462
coap-non,16,100,100kbit,5%,500ms,500,95.5,501.8931928105379,2.311012750135642,12224.0,1765113619.6234539
